Date,Symbol,Series,Prev Close,Open Price,High Price,Low Price,Last Price,Close Price,Average Price,Total Traded Quantity,Turnover,No. of Trades,Deliverable Qty,% Dly Qt to Traded Qty,Year,Month,PV,Day_Perc_Change,Trend,mean,STD,Upper,Lower
2017-06-12,HINDUNILVR,EQ,1095.35,1096.0,1105.0,1083.0,1100.0,1099.65,1092.43,1059705,1157658475.5,27430,736896,69.54,2017,6,1165304603.25,0.3925685853836791,Slight or No Change,1078.5857142857144,23.369592575456515,1125.3248994366274,1031.8465291348014
2017-06-13,HINDUNILVR,EQ,1099.65,1096.0,1109.35,1095.05,1102.0,1102.75,1103.63,1040661,1148501285.75,33761,788203,75.74,2017,6,1147588917.75,0.2819078797799301,Slight or No Change,1083.207142857143,21.01566135000262,1125.2384655571482,1041.1758201571379
2017-06-14,HINDUNILVR,EQ,1102.75,1105.0,1119.6,1094.2,1117.5,1113.7,1104.35,1139136,1257999932.55,42295,765088,67.16,2017,6,1268655763.2,0.9929721151666238,Slight Positive,1088.2250000000001,19.091346710767596,1126.4076934215354,1050.0423065784648
2017-06-15,HINDUNILVR,EQ,1113.7,1117.5,1121.5,1101.6,1102.3,1104.0,1112.05,1051935,1169806882.65,58917,764006,72.63,2017,6,1161336240.0,-0.8709706384125049,Slight Negative,1092.7285714285715,13.779049234332604,1120.2866698972366,1065.1704729599064
2017-06-16,HINDUNILVR,EQ,1104.0,1104.0,1110.85,1088.45,1090.0,1091.8,1093.77,1550451,1695835583.95,44130,1185765,76.48,2017,6,1692782401.8,-1.1050724637681195,Negative,1094.1250000000002,12.472735650824482,1119.0704713016491,1069.1795286983513
2017-06-19,HINDUNILVR,EQ,1091.8,1094.4,1101.0,1090.3,1095.85,1095.65,1095.95,859068,941493592.5,37826,613375,71.4,2017,6,941237854.2,0.3526286865726425,Slight or No Change,1095.771428571429,10.825356883184659,1117.4221423377983,1074.1207148050596
2017-06-20,HINDUNILVR,EQ,1095.65,1098.85,1101.0,1091.1,1099.3,1093.05,1094.19,1272735,1392610247.75,31555,1049900,82.49,2017,6,1391162991.75,-0.2373020581390217,Slight or No Change,1097.6321428571432,7.095979553531501,1111.8241019642062,1083.4401837500802
2017-06-21,HINDUNILVR,EQ,1093.05,1094.25,1129.0,1093.95,1127.0,1123.45,1111.87,1411671,1569593401.35,55360,898389,63.64,2017,6,1585941784.95,2.7812085448973183,Positive,1099.6392857142862,9.843158080055995,1119.3256018743982,1079.9529695541742
2017-06-22,HINDUNILVR,EQ,1123.45,1117.0,1117.4,1092.05,1093.0,1094.05,1101.34,1000211,1101568441.05,67490,640852,64.07,2017,6,1094280844.55,-2.616938893586729,Negative,1100.1857142857148,9.245881173867595,1118.67747663345,1081.6939519379796
2017-06-23,HINDUNILVR,EQ,1094.05,1093.9,1102.75,1075.0,1095.05,1097.9,1091.2,1600881,1746888561.55,69468,1097595,68.56,2017,6,1757607249.9,0.3519034779032149,Slight or No Change,1100.1964285714291,9.242927946972621,1118.6822844653743,1081.710572677484
2017-06-27,HINDUNILVR,EQ,1097.9,1096.5,1114.95,1087.0,1092.95,1092.1,1094.25,1809437,1979973724.05,52414,1410677,77.96,2017,6,1976086147.7,-0.5282812642317336,Slight Negative,1100.2357142857147,9.204439325492011,1118.6445929366987,1081.8268356347307
2017-06-28,HINDUNILVR,EQ,1092.1,1095.0,1104.95,1084.25,1092.0,1090.0,1093.41,1084236,1185513322.3,52162,792685,73.11,2017,6,1181817240.0,-0.1922900833256969,Slight or No Change,1099.0678571428575,9.404062279812825,1117.8759817024832,1080.2597325832319
2017-06-29,HINDUNILVR,EQ,1090.0,1094.65,1094.65,1084.25,1087.0,1088.1,1090.93,1771369,1932439891.15,30968,1376094,77.69,2017,6,1927426608.9,-0.1743119266055082,Slight or No Change,1098.6821428571434,9.754222106403985,1118.1905870699513,1079.1736986443354
2017-06-30,HINDUNILVR,EQ,1088.1,1085.0,1092.7,1064.0,1080.0,1079.6,1078.18,1501780,1619189979.55,56215,950779,63.31,2017,6,1621321687.9999998,-0.7811782005330392,Slight Negative,1097.5571428571432,10.997164969327272,1119.5514727957977,1075.5628129184886
2017-07-03,HINDUNILVR,EQ,1079.6,1093.0,1100.1,1081.1,1098.0,1097.75,1092.94,823810,900378422.6,32627,491860,59.71,2017,7,904337427.5,1.6811782141533893,Positive,1097.4214285714288,10.98106261996979,1119.3835538113683,1075.4593033314893
2017-07-04,HINDUNILVR,EQ,1097.75,1104.4,1112.0,1083.85,1091.0,1088.1,1099.94,938993,1032834589.1,29822,615135,65.51,2017,7,1021718283.3,-0.8790708266909641,Slight Negative,1096.3750000000002,11.131223410539661,1118.6374468210795,1074.112553178921
2017-07-05,HINDUNILVR,EQ,1088.1,1087.0,1098.0,1082.05,1095.0,1096.7,1093.35,364842,398900021.6,13880,193345,52.99,2017,7,400122221.4,0.7903685323040309,Slight Positive,1095.1607142857144,9.961699317720097,1115.0841129211547,1075.2373156502742
2017-07-06,HINDUNILVR,EQ,1096.7,1096.7,1096.7,1086.4,1092.05,1092.5,1091.5,653440,713230718.2,31534,503130,77.0,2017,7,713883200.0,-0.382967083067387,Slight or No Change,1094.339285714286,9.645887496978043,1113.631060708242,1075.04751072033
2017-07-07,HINDUNILVR,EQ,1092.5,1091.0,1109.9,1089.8,1095.2,1097.7,1100.28,780216,858452725.35,30013,419943,53.82,2017,7,856443103.2,0.475972540045766,Slight or No Change,1094.7607142857146,9.655293059555255,1114.071300404825,1075.4501281666041
2017-07-10,HINDUNILVR,EQ,1097.7,1150.0,1150.0,1090.0,1096.0,1096.25,1098.61,155828,171193942.25,4583,62749,40.27,2017,7,170826445.0,-0.1320943791564222,Slight or No Change,1094.8035714285718,9.660873990674864,1114.1253194099215,1075.481823447222
2017-07-11,HINDUNILVR,EQ,1096.25,1102.0,1112.95,1097.0,1103.85,1106.45,1108.12,1088867,1206598295.95,63934,729578,67.0,2017,7,1204776892.15,0.9304446978335212,Slight Positive,1095.7607142857146,10.126358950993078,1116.0134321877008,1075.5079963837284
2017-07-12,HINDUNILVR,EQ,1106.45,1110.0,1138.4,1105.0,1131.9,1131.65,1129.05,1749266,1975004428.55,58316,1021808,58.41,2017,7,1979556868.9,2.277554340458221,Positive,1096.346428571429,11.92799654796706,1120.202421667363,1072.490435475495
2017-07-13,HINDUNILVR,EQ,1131.65,1134.7,1139.9,1131.0,1133.45,1134.7,1135.57,1390586,1579105511.1,67090,958094,68.9,2017,7,1577897934.2,0.26951796050014304,Slight or No Change,1099.2500000000005,15.682658232287414,1130.6153164645752,1067.8846835354257
2017-07-14,HINDUNILVR,EQ,1134.7,1135.0,1144.95,1125.3,1139.8,1139.3,1138.38,1430776,1628763515.65,42610,936822,65.48,2017,7,1630083096.8,0.4053934960782435,Slight or No Change,1102.2071428571433,18.967683621833874,1140.142510100811,1064.2717756134755
2017-07-17,HINDUNILVR,EQ,1139.3,1140.0,1156.0,1130.05,1150.5,1152.95,1145.53,1177146,1348458945.3,26930,639029,54.29,2017,7,1357190480.7,1.1981040990081793,Positive,1106.5535714285718,23.013795731169754,1152.5811628909114,1060.5259799662322
2017-07-18,HINDUNILVR,EQ,1152.95,1153.25,1169.8,1147.3,1159.6,1157.85,1159.28,3322231,3851401818.15,74976,2098067,63.15,2017,7,3846645163.35,0.4249967474738492,Slight or No Change,1111.4000000000003,26.185323252656588,1163.7706465053134,1059.0293534946873
2017-07-19,HINDUNILVR,EQ,1157.85,1190.0,1195.05,1135.5,1156.5,1154.35,1157.1,4799441,5553431460.95,117464,2011230,41.91,2017,7,5540234718.349999,-0.3022844064429764,Slight or No Change,1116.1321428571432,27.598819701231108,1171.3297822596055,1060.934503454681
2017-07-20,HINDUNILVR,EQ,1154.35,1155.45,1161.05,1145.0,1151.5,1152.9,1152.84,1295206,1493166527.95,31942,851040,65.71,2017,7,1493242997.4,-0.12561181617358752,Slight or No Change,1121.3678571428575,27.08325204270629,1175.53436122827,1067.201353057445
2017-07-21,HINDUNILVR,EQ,1152.9,1158.9,1164.2,1145.0,1158.2,1158.65,1155.57,1690899,1953952305.95,67021,1182172,69.91,2017,7,1959160126.35,0.4987423020209825,Slight or No Change,1125.7178571428574,27.87716605687534,1181.472189256608,1069.9635250291067
2017-07-24,HINDUNILVR,EQ,1158.65,1162.0,1164.3,1154.05,1159.15,1159.35,1159.68,1102676,1278751364.5,27902,798740,72.44,2017,7,1278387420.6,0.06041513830750134,Slight or No Change,1130.807142857143,26.97032455483938,1184.7477919668218,1076.8664937474641
2017-07-25,HINDUNILVR,EQ,1159.35,1155.55,1161.0,1143.0,1149.0,1149.6,1151.52,1686360,1941876822.0,40254,1236591,73.33,2017,7,1938639456.0,-0.8409884849268967,Slight Negative,1134.5857142857144,25.489314718821525,1185.5643437233575,1083.6070848480713
2017-07-26,HINDUNILVR,EQ,1149.6,1154.0,1167.0,1141.35,1163.8,1164.55,1159.21,1563285,1812179343.4,32847,1162463,74.36,2017,7,1820523546.75,1.3004523312456495,Positive,1139.732142857143,23.537234063555676,1186.8066109842543,1092.6576747300314
2017-07-27,HINDUNILVR,EQ,1164.55,1163.8,1192.45,1162.15,1169.65,1171.9,1177.34,2090566,2461307992.2,54110,1232730,58.97,2017,7,2449934295.4,0.6311450774977523,Slight Positive,1145.0321428571428,21.62055296331553,1188.2732487837739,1101.7910369305118
2017-07-28,HINDUNILVR,EQ,1171.9,1168.6,1168.6,1141.6,1150.0,1153.85,1151.03,860381,990326066.25,29446,566104,65.8,2017,7,992750616.85,-1.5402338083454368,Negative,1149.1464285714285,16.496858259000586,1182.1401450894296,1116.1527120534274
2017-07-31,HINDUNILVR,EQ,1153.85,1159.95,1162.6,1142.1,1160.4,1155.75,1150.43,955459,1099187393.15,24102,706038,73.9,2017,7,1104271739.25,0.1646661177796105,Slight or No Change,1152.667857142857,11.041592818882515,1174.751042780622,1130.584671505092
2017-08-01,HINDUNILVR,EQ,1155.75,1154.0,1176.9,1154.0,1174.45,1173.95,1170.77,1359063,1591148850.05,37938,1066199,78.45,2017,8,1595472008.85,1.5747350205494337,Positive,1155.6892857142857,10.627579841933972,1176.9444453981537,1134.4341260304177
2017-08-02,HINDUNILVR,EQ,1173.95,1174.0,1175.0,1159.7,1160.3,1168.75,1167.06,587711,685893771.2,28366,382997,65.17,2017,8,686887231.25,-0.4429490182716545,Slight or No Change,1158.1214285714286,9.263279745766715,1176.647988062962,1139.5948690798953
2017-08-03,HINDUNILVR,EQ,1168.75,1165.5,1179.6,1158.0,1170.1,1169.9,1170.81,597333,699364820.95,28633,373613,62.55,2017,8,698819876.7,0.09839572192513746,Slight or No Change,1160.3071428571432,8.005355350369948,1176.3178535578832,1144.2964321564032
2017-08-04,HINDUNILVR,EQ,1169.9,1162.0,1196.3,1162.0,1193.0,1192.1,1185.64,1116836,1324167074.1,42446,694169,62.15,2017,8,1331380195.6,1.897598085306429,Positive,1163.1035714285715,11.368960176484489,1185.8414917815405,1140.3656510756025
2017-08-07,HINDUNILVR,EQ,1192.1,1173.0,1193.1,1171.35,1177.95,1186.3,1184.16,868190,1028072406.05,40921,631855,72.78,2017,8,1029933797.0,-0.4865363643989595,Slight or No Change,1165.1357142857144,12.809107765891746,1190.753929817498,1139.5174987539308
2017-08-08,HINDUNILVR,EQ,1186.3,1181.7,1209.0,1181.0,1189.5,1191.0,1196.14,1329938,1590795737.9,57619,859947,64.66,2017,8,1583956158.0,0.3961898339374548,Slight or No Change,1167.7535714285716,14.113924715652615,1195.9814208598768,1139.5257219972664
2017-08-09,HINDUNILVR,EQ,1191.0,1189.5,1195.5,1176.35,1188.6,1185.35,1188.18,833002,989752508.85,34150,504712,60.59,2017,8,987398920.7,-0.4743912678421558,Slight or No Change,1170.0714285714287,14.151457036776339,1198.3743426449814,1141.768514497876
2017-08-10,HINDUNILVR,EQ,1185.35,1174.85,1183.6,1166.2,1170.0,1170.7,1173.54,699787,821224811.55,33168,455716,65.12,2017,8,819240640.9,-1.2359218796135996,Negative,1170.9321428571427,13.764511323618175,1198.461165504379,1143.4031202099063
2017-08-11,HINDUNILVR,EQ,1170.7,1160.05,1174.8,1143.55,1155.0,1152.8,1156.94,861457,996652294.1,29621,553097,64.2,2017,8,993087629.6,-1.528999743743065,Negative,1170.4642857142858,14.289768106147246,1199.0438219265802,1141.8847495019913
2017-08-14,HINDUNILVR,EQ,1152.8,1154.5,1169.9,1147.2,1159.05,1155.7,1158.63,526828,610400660.25,35780,313395,59.49,2017,8,608855119.6,0.2515614156835655,Slight or No Change,1170.9,13.684845633034762,1198.2696912660697,1143.5303087339305
2017-08-16,HINDUNILVR,EQ,1155.7,1151.0,1190.6,1151.0,1187.0,1186.35,1178.03,1366648,1609952538.05,55267,921557,67.43,2017,8,1621322854.8,2.6520723371116883,Positive,1172.457142857143,14.139440979359238,1200.7360248158616,1144.1782608984245
2017-08-17,HINDUNILVR,EQ,1186.35,1185.0,1185.0,1165.0,1176.5,1177.3,1175.71,961319,1130228845.75,54456,673680,70.08,2017,8,1131760858.7,-0.7628440173641837,Slight Negative,1172.8428571428572,14.196611962323393,1201.2360810675038,1144.4496332182105
2017-08-18,HINDUNILVR,EQ,1177.3,1170.0,1206.3,1169.45,1201.9,1202.2,1191.29,1407292,1676491944.9,47321,1037933,73.75,2017,8,1691846442.4,2.1150089187123244,Positive,1176.2964285714286,15.074691785160216,1206.445812141749,1146.1470450011082
2017-08-21,HINDUNILVR,EQ,1202.2,1202.3,1208.0,1182.35,1192.6,1191.45,1191.26,965962,1150711847.9,38792,631916,65.42,2017,8,1150895424.9,-0.8941939777075358,Slight Negative,1178.8464285714288,14.332969850148633,1207.512368271726,1150.1804888711315
2017-08-22,HINDUNILVR,EQ,1191.45,1206.3,1207.35,1188.05,1199.8,1199.6,1196.66,916218,1096400027.3,40231,621119,67.79,2017,8,1099095112.8,0.6840404549078638,Slight Positive,1180.6785714285713,15.267823308233078,1211.2142180450376,1150.142924812105
2017-08-23,HINDUNILVR,EQ,1199.6,1195.1,1195.45,1183.0,1190.0,1188.15,1187.96,831796,988138959.1,25880,504554,60.66,2017,8,988298417.4,-0.9544848282760808,Slight Negative,1182.064285714286,14.979555664707982,1212.0233970437018,1152.10517438487
2017-08-24,HINDUNILVR,EQ,1188.15,1188.0,1189.7,1175.3,1182.0,1179.7,1179.3,780599,920560506.45,38930,492841,63.14,2017,8,920872640.3,-0.711189664604639,Slight Negative,1182.7642857142857,14.591336056444085,1211.946957827174,1153.5816136013975
2017-08-28,HINDUNILVR,EQ,1179.7,1181.35,1202.85,1178.75,1200.0,1199.7,1191.95,630713,751779122.8,37923,440977,69.92,2017,8,756666386.1,1.6953462744765613,Positive,1183.3071428571432,15.097960345470655,1213.5030635480846,1153.1112221662017
2017-08-29,HINDUNILVR,EQ,1199.7,1195.15,1198.55,1183.0,1190.0,1190.45,1187.23,1002082,1189698039.05,26053,783695,78.21,2017,8,1192928516.9,-0.7710260898557975,Slight Negative,1183.6035714285717,15.201625220372234,1214.0068218693161,1153.2003209878274
2017-08-30,HINDUNILVR,EQ,1190.45,1197.5,1209.6,1187.25,1201.9,1204.3,1200.85,666156,799951954.5,31218,396192,59.47,2017,8,802251670.8,1.163425595363088,Positive,1184.5535714285718,16.089084501918943,1216.7317404324097,1152.375402424734
2017-08-31,HINDUNILVR,EQ,1204.3,1201.85,1222.8,1194.3,1215.1,1219.75,1211.96,1425125,1727195417.75,46730,919643,64.53,2017,8,1738296218.75,1.2829029311633322,Positive,1187.0107142857146,18.644015110768066,1224.2987445072508,1149.7226840641783
2017-09-01,HINDUNILVR,EQ,1219.75,1216.25,1222.0,1207.15,1215.75,1216.15,1215.38,622867,757017699.25,42174,365980,58.76,2017,9,757499702.0500001,-0.2951424472227848,Slight or No Change,1190.2571428571432,19.521781298204935,1229.300705453553,1151.2135802607334
2017-09-04,HINDUNILVR,EQ,1216.15,1214.85,1214.85,1193.75,1194.1,1197.15,1200.75,586791,704589156.35,44725,392962,66.97,2017,9,702476845.6500001,-1.5623072811742025,Negative,1193.4250000000006,16.310163773171954,1226.0453275463447,1160.8046724536566
2017-09-05,HINDUNILVR,EQ,1197.15,1196.4,1211.5,1192.3,1204.0,1205.2,1203.58,699191,841529750.0,49473,457485,65.43,2017,9,842664993.2,0.672430355427478,Slight Positive,1196.9607142857149,12.399553009490404,1221.7598203046957,1172.161608266734
2017-09-06,HINDUNILVR,EQ,1205.2,1202.0,1212.0,1200.3,1202.6,1206.4,1206.07,670064,808146178.05,28400,517108,77.17,2017,9,808365209.6,0.09956853634252028,Slight or No Change,1198.392857142858,12.23656024352451,1222.865977629907,1173.919736655809
2017-09-07,HINDUNILVR,EQ,1206.4,1209.0,1221.75,1203.7,1209.0,1208.75,1211.53,781792,947161016.6,42335,528160,67.56,2017,9,944991080.0,0.1947944297082227,Slight or No Change,1200.6392857142866,10.877803415343333,1222.3948925449733,1178.8836788836
2017-09-08,HINDUNILVR,EQ,1208.75,1210.25,1218.35,1202.1,1204.9,1207.55,1210.05,663219,802528428.8,34470,443645,66.89,2017,9,800870103.4499999,-0.09927611168563112,Slight or No Change,1201.0214285714294,11.029762433554824,1223.0809534385392,1178.9619037043196
2017-09-11,HINDUNILVR,EQ,1207.55,1206.0,1232.0,1206.0,1217.0,1219.9,1224.19,794869,973070275.4,38165,364323,45.83,2017,9,969660693.1,1.0227319779719355,Positive,1203.0535714285722,11.729310168674232,1226.5121917659208,1179.5949510912237
2017-09-12,HINDUNILVR,EQ,1219.9,1224.0,1255.0,1223.0,1249.15,1249.8,1240.84,1164498,1444950412.9,45613,761081,65.36,2017,9,1455389600.4,2.451020575456986,Positive,1206.6392857142866,17.0560070465987,1240.751299807484,1172.5272716210893
2017-09-13,HINDUNILVR,EQ,1249.8,1250.0,1259.0,1245.2,1250.5,1250.95,1250.77,848136,1060822300.85,32167,588133,69.34,2017,9,1060975729.2,0.09201472235558228,Slight or No Change,1211.1250000000007,19.848810756857404,1250.8226215137156,1171.4273784862858
2017-09-14,HINDUNILVR,EQ,1250.95,1262.1,1262.1,1230.1,1241.1,1247.85,1252.83,1239363,1552706624.95,22980,905726,73.08,2017,9,1546539119.55,-0.2478116631360328,Slight or No Change,1215.9928571428577,19.90579599728978,1255.8044491374374,1176.181265148278
2017-09-15,HINDUNILVR,EQ,1247.85,1242.1,1256.8,1235.6,1253.95,1246.0,1245.3,1333125,1660143540.9,34386,1110451,83.3,2017,9,1661073750.0,-0.14825499859758562,Slight or No Change,1219.3000000000006,20.816007154258962,1260.9320143085185,1177.6679856914827
2017-09-18,HINDUNILVR,EQ,1246.0,1250.0,1285.95,1246.0,1282.0,1280.05,1272.3,781532,994342636.7,25210,434220,55.56,2017,9,1000400036.6,2.7327447833065843,Positive,1225.7000000000005,24.679140989913044,1275.0582819798267,1176.3417180201743
2017-09-19,HINDUNILVR,EQ,1280.05,1287.6,1287.6,1273.55,1285.0,1279.3,1280.2,563558,721467180.65,23117,368896,65.46,2017,9,720959749.4,-0.05859146127104031,Slight or No Change,1231.0571428571434,27.63915044574715,1286.3354437486378,1175.778841965649
2017-09-20,HINDUNILVR,EQ,1279.3,1280.0,1281.35,1255.1,1257.55,1259.35,1262.61,1179496,1489241701.7,51488,909285,77.09,2017,9,1485398287.6,-1.5594465723442583,Negative,1233.8857142857146,28.408580966452384,1290.7028762186194,1177.0685523528098
2017-09-21,HINDUNILVR,EQ,1259.35,1261.0,1261.9,1248.0,1253.4,1256.7,1253.58,913615,1145289043.2,49123,613564,67.16,2017,9,1148139970.5,-0.2104260134196068,Slight or No Change,1236.782142857143,28.528127868304615,1293.8383985937523,1179.7258871205338
2017-09-22,HINDUNILVR,EQ,1256.7,1252.2,1252.25,1234.1,1240.5,1239.2,1241.24,1208698,1500279425.75,51664,909368,75.24,2017,9,1497818561.6,-1.392536007002465,Negative,1239.7857142857144,26.148896348025673,1292.0835069817658,1187.487921589663
2017-09-25,HINDUNILVR,EQ,1239.2,1239.9,1259.0,1237.5,1247.9,1247.15,1247.28,1271436,1585835638.8,86610,953336,74.98,2017,9,1585671407.4,0.6415429309231779,Slight Positive,1242.782142857143,24.212684272305303,1291.2075114017537,1194.3567743125325
2017-09-26,HINDUNILVR,EQ,1247.15,1261.1,1261.1,1201.05,1217.0,1217.35,1215.04,1751337,2127936144.2,100839,1131488,64.61,2017,9,2131990096.95,-2.3894479413061886,Negative,1243.564285714286,23.09823859894167,1289.7607629121692,1197.3678085164026
2017-09-27,HINDUNILVR,EQ,1217.35,1217.0,1217.5,1188.0,1210.1,1205.9,1198.49,2299025,2755350415.45,87834,1566060,68.12,2017,9,2772394247.5,-0.9405676264016004,Slight Negative,1243.3607142857145,23.438718613008522,1290.2381515117315,1196.4832770596975
2017-09-28,HINDUNILVR,EQ,1205.9,1205.8,1212.95,1192.15,1203.1,1202.8,1201.7,3007522,3614143818.2,94915,2254870,74.97,2017,9,3617447461.6,-0.25706940874037354,Slight or No Change,1243.0214285714287,24.024040157611232,1291.0695088866512,1194.9733482562062
2017-09-29,HINDUNILVR,EQ,1202.8,1209.8,1209.8,1169.0,1169.65,1173.9,1181.42,2274339,2686943073.15,67314,1649492,72.53,2017,9,2669846552.1000004,-2.40272697040238,Negative,1239.7357142857145,29.865129064947034,1299.4659724156086,1180.0054561558204
2017-10-03,HINDUNILVR,EQ,1173.9,1176.5,1191.85,1171.0,1190.1,1186.35,1181.25,1970990,2328227125.95,54942,1633042,82.85,2017,10,2338283986.5,1.0605673396370865,Positive,1235.2035714285716,32.88232787172682,1300.9682271720253,1169.438915685118
2017-10-04,HINDUNILVR,EQ,1186.35,1191.1,1204.5,1178.7,1204.35,1197.5,1195.33,2448425,2926682340.9,46029,2005412,81.91,2017,10,2931988937.5,0.9398575462553184,Slight Positive,1231.3857142857144,33.99746839314455,1299.3806510720035,1163.3907774994252
2017-10-05,HINDUNILVR,EQ,1197.5,1204.35,1204.5,1183.2,1185.9,1187.65,1191.29,2305862,2746959800.05,61373,1918077,83.18,2017,10,2738557004.3,-0.8225469728601165,Slight Negative,1227.0857142857146,35.52749979604879,1298.1407138778122,1156.030714693617
2017-10-06,HINDUNILVR,EQ,1187.65,1193.0,1211.6,1192.15,1211.6,1207.3,1200.03,508700,610455919.05,25250,263737,51.85,2017,10,614153510.0,1.6545278491137738,Positive,1224.321428571429,35.44810787120174,1295.2176443138324,1153.4252128290254
2017-10-09,HINDUNILVR,EQ,1207.3,1217.5,1223.35,1205.05,1222.5,1220.25,1216.4,720819,876807632.5,17054,525677,72.93,2017,10,879579384.75,1.0726414312929755,Positive,1220.0500000000004,31.61165802480038,1283.2733160496011,1156.8266839503997
2017-10-10,HINDUNILVR,EQ,1220.25,1224.1,1230.35,1205.0,1209.0,1209.2,1215.8,802675,975890527.45,32367,501426,62.47,2017,10,970594610.0,-0.9055521409547241,Slight Negative,1215.0428571428577,26.67038012147897,1268.3836173858156,1161.7020968998997
2017-10-11,HINDUNILVR,EQ,1209.2,1215.0,1220.5,1198.6,1214.95,1218.05,1210.54,1096016,1326769307.5,40818,731778,66.77,2017,10,1335002288.8,0.7318888521336442,Slight Positive,1212.0928571428576,23.486664441623297,1259.066186026104,1165.1195282596111
2017-10-12,HINDUNILVR,EQ,1218.05,1220.05,1245.0,1216.25,1242.0,1241.0,1237.18,982442,1215458422.45,31009,454403,46.25,2017,10,1219210522.0,1.8841591067690235,Positive,1210.971428571429,21.482235185646623,1253.9358989427221,1168.0069582001358
2017-10-13,HINDUNILVR,EQ,1241.0,1238.0,1253.0,1231.2,1248.05,1248.6,1243.33,840717,1045285489.8,32424,400088,47.59,2017,10,1049719246.2,0.6124093473005576,Slight Positive,1211.6428571428573,22.55262100700757,1256.7480991568725,1166.5376151288422
2017-10-16,HINDUNILVR,EQ,1248.6,1250.0,1287.5,1249.95,1281.35,1281.3,1275.9,1276141,1628234663.35,50876,779912,61.11,2017,10,1635119463.3,2.6189332051898218,Positive,1214.082142857143,27.901100110258017,1269.884343077659,1158.279942636627
2017-10-17,HINDUNILVR,EQ,1281.3,1285.0,1288.65,1271.0,1281.45,1282.15,1277.15,654497,835890231.25,27514,428982,65.54,2017,10,839163328.5500001,0.06633887458051824,Slight or No Change,1218.7107142857146,33.3313791780672,1285.373472641849,1152.0479559295802
2017-10-18,HINDUNILVR,EQ,1282.15,1277.0,1282.6,1260.0,1265.0,1263.95,1268.41,697765,885053145.45,28672,446105,63.93,2017,10,881940071.75,-1.4194906992161638,Negative,1222.8571428571431,35.17487005685296,1293.206882970849,1152.5074027434373
2017-10-19,HINDUNILVR,EQ,1263.95,1265.0,1270.0,1253.7,1255.0,1257.7,1260.69,67835,85518787.95,2845,18698,27.56,2017,10,85316079.5,-0.4944815855057572,Slight or No Change,1226.7785714285717,35.82111385485113,1298.4207991382739,1155.1363437188695
2017-10-23,HINDUNILVR,EQ,1257.7,1266.0,1277.6,1238.6,1253.0,1249.95,1257.01,791883,995402479.75,71314,534469,67.49,2017,10,989814155.85,-0.6162041822374119,Slight Negative,1232.2107142857146,32.82662602787008,1297.8639663414547,1166.5574622299746
2017-10-24,HINDUNILVR,EQ,1249.95,1254.9,1274.0,1254.0,1271.95,1270.05,1266.52,1055569,1336899672.35,44550,752527,71.29,2017,10,1340625408.45,1.6080643225728997,Positive,1238.1892857142861,31.42369989092907,1301.0366854961442,1175.341885932428
2017-10-25,HINDUNILVR,EQ,1270.05,1281.0,1283.4,1265.1,1274.75,1272.45,1274.15,1332232,1697458300.0,56629,825270,61.95,2017,10,1695198608.4,0.18896893823079355,Slight or No Change,1243.5428571428577,30.323593614054744,1304.1900443709671,1182.8956699147482
2017-10-26,HINDUNILVR,EQ,1272.45,1285.0,1285.0,1253.5,1268.85,1273.7,1267.26,2321903,2942448440.15,55747,1610722,69.37,2017,10,2957407851.1,0.09823568706039952,Slight or No Change,1249.6892857142861,26.617382829296563,1302.9240513728794,1196.454520055693
2017-10-27,HINDUNILVR,EQ,1273.7,1273.7,1273.7,1246.0,1257.65,1260.15,1255.56,875032,1098657080.6,36379,548797,62.72,2017,10,1102671574.8000002,-1.0638297872340383,Negative,1253.4642857142862,23.7347070485677,1300.9336998114215,1205.994871617151
2017-10-30,HINDUNILVR,EQ,1260.15,1260.0,1269.45,1230.0,1237.7,1234.2,1247.94,1063165,1326768257.15,26269,786826,74.01,2017,10,1312158243.0,-2.05927865730271,Negative,1254.4607142857149,22.49341081783264,1299.4475359213802,1209.4738926500495
2017-10-31,HINDUNILVR,EQ,1234.2,1241.0,1249.9,1230.45,1239.0,1237.45,1239.06,722440,895143322.55,26200,470173,65.08,2017,10,893983378.0,0.2633284718846163,Slight or No Change,1256.478571428572,19.137606094623663,1294.7537836178194,1218.2033592393245
2017-11-01,HINDUNILVR,EQ,1237.45,1238.7,1263.0,1238.0,1261.0,1258.0,1254.13,1243886,1559996174.6,26299,864329,69.49,2017,11,1564808588.0,1.660673158511461,Positive,1259.3321428571435,15.622427260720176,1290.5769973785839,1228.087288335703
2017-11-02,HINDUNILVR,EQ,1258.0,1261.0,1261.05,1238.05,1242.0,1241.5,1244.68,762274,948787093.8,26555,523514,68.68,2017,11,946363171.0,-1.3116057233704348,Negative,1259.3678571428577,15.577802342570187,1290.523461827998,1228.2122524577173
2017-11-03,HINDUNILVR,EQ,1241.5,1245.0,1245.0,1232.0,1240.0,1239.5,1237.99,656886,813220787.05,28697,445848,67.87,2017,11,814210197.0,-0.161095449053561,Slight or No Change,1258.7178571428578,16.23754679205529,1291.1929507269683,1226.2427635587474
2017-11-06,HINDUNILVR,EQ,1239.5,1239.0,1249.5,1234.95,1241.0,1240.6,1240.86,532305,660513923.9,24006,364556,68.49,2017,11,660377583.0,0.08874546187978005,Slight or No Change,1255.810714285715,15.510631323899823,1286.8319769335146,1224.7894516379154
